Gene Name	Reference	Strand	Start	End	Y-HSC_1	Y-HSC_2	A-HSC_1	A-HSC_2	Y-MPP1_1	Y-MPP1_2	A-MPP1_1	A-MPP1_2	Y-MPP2_1	Y-MPP2_2	A-MPP2_1	A-MPP2_2	Y-MPP3_1	Y-MPP3_2	A-MPP3_1	A-MPP3_2	Y-MPP4_1	Y-MPP4_2	A-MPP4_1	A-MPP4_2	
Dynll2	chr11	-	87979525	87998298	15.237019	13.743358	14.447647	14.118613	15.914333	16.441511	17.206854	14.060058	15.096478	15.514532	16.002245	15.368498	15.598303	12.031189	15.584818	11.30326	14.528517	11.286822	15.351704	14.329469	
Dynll1	chr5	-	115297110	115300990	35.0327	39.90633	33.734791	38.725216	47.712132	52.116253	50.356529	51.80542	63.012081	66.577194	69.45282	66.847725	61.713081	64.237671	70.944412	68.427139	57.152275	69.819565	68.358734	66.852463	
Dync2li1	chr17	+	84626499	84655564	18.255493	16.897339	23.382092	20.731316	13.622087	14.927327	11.596558	11.848353	7.738579	8.135145	7.959245	7.713122	10.56843	10.18094	7.850516	8.256601	11.844733	12.109088	10.096363	9.18537	
Dync2h1	chr9	-	6928503	7177046	0.747964	0.79555	1.219023	0.577507	1.22424	1.031921	1.150269	1.453384	1.67348	1.487441	1.117503	1.264435	1.139706	0.891456	0.92145	1.020762	1.486996	0.982006	0.843399	0.819283	
Dync1li2	chr8	-	104417674	104443047	18.764914	18.13731	15.176327	13.159732	18.877306	19.073523	16.634212	16.055252	17.145836	16.409607	14.719035	14.136355	15.094442	16.152782	13.437946	14.255995	16.443993	14.826197	14.199396	15.012693	
Dync1li1	chr9	+	114688831	114723777	31.034889	30.57637	28.384207	23.534027	28.146296	26.613791	24.61945	26.008358	27.611704	25.81641	28.207035	27.96714	29.385523	26.543736	27.311666	28.878353	27.390419	26.657595	27.912844	27.574244	
Dync1i2	chr2	+	71211706	71263302	20.517307	19.672094	21.18037	17.513559	22.510633	21.866035	20.143284	18.717751	21.067425	19.713879	17.748724	18.239269	19.467642	20.207468	17.355818	19.731314	19.697809	21.756237	18.285183	18.915031	
Dync1i1	chr6	+	5725639	6028039	0.827039	0.97376	1.221499	1.196975	0.151686	0.330749	0	0.511706	0.115927	0.458158	0.243765	0	0	0	0.03974	0	0	0	0	0	
Dync1h1	chr12	+	110601395	110666944	8.154681	6.074856	9.918318	7.405336	12.003239	9.332158	11.432662	10.476373	12.139243	10.496747	9.127753	9.16417	10.208158	7.542114	8.356002	5.932355	12.264465	8.053424	9.248168	7.196052	
Dynap	chr18	-	70240429	70244584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dym	chr18	+	75018772	75286966	50.188923	44.60965	44.264919	47.396706	47.088516	47.099762	44.827042	44.445618	47.544857	43.306911	44.824505	45.868645	41.94413	45.358265	40.438553	41.74305	43.002888	42.556149	43.386669	42.690987	
Dydc2	chr14	-	41049209	41069074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dydc1	chr14	+	41072911	41092197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dxo	chr17	+	34837019	34839186	15.821481	17.341858	19.182812	19.909616	16.568302	21.436642	21.307953	22.55542	18.508413	19.816568	21.948158	24.023684	16.65064	16.924316	21.284973	21.567698	16.73567	22.019464	24.980742	22.500423	
DXBay18	chrX	-	73137232	73149450	0	0	0.117374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dvl3	chr16	+	20517064	20532187	10.531277	10.045115	8.798674	10.001299	13.25654	11.354613	11.252302	13.166646	12.965795	11.716149	11.697046	11.714817	12.006566	11.234478	11.46393	9.68353	13.758584	10.310105	11.430645	12.201488	
Dvl2	chr11	+	70000626	70010109	24.444317	27.565857	18.976852	20.948389	27.404169	26.920958	24.948288	23.162996	28.367769	27.557489	23.036806	23.417566	24.462671	23.704445	23.256571	23.034658	29.764193	26.252207	23.355843	24.075632	
Dvl1	chr4	+	155847317	155859303	11.434983	9.239846	9.376165	13.234931	13.15556	11.73887	11.908113	11.093978	12.140438	10.731202	9.687587	11.330321	11.309738	7.814385	10.220301	6.554919	13.794505	8.192933	10.49276	8.983251	
Duxbl3	chr14	+	25983005	26269434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Duxbl2	chr14	+	25983005	26269434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Duxbl1	chr14	+	25983005	26269100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dux	chr10	-	58230651	58232675	0	0	0.033178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dut	chr2	+	125247248	125259049	31.97407	32.043373	34.490734	39.014297	51.193043	53.751751	72.496933	71.240295	73.886078	77.254257	89.358894	90.241158	62.464638	57.984486	86.044739	86.602867	62.048046	68.414719	81.27887	79.761879	
Dusp9	chrX	+	73639441	73643514	0.888386	0.537417	0.746495	0.505895	0.50781	0.522093	0.99515	1.432442	1.228417	1.400437	1.324638	1.195168	0.609289	0.677184	1.153972	0.990285	0.620715	0.447001	1.012564	0.826523	
Dusp8	chr7	-	142079487	142095284	0.043919	0.115809	0.111533	0.124715	0.061852	0.085318	0.038016	0.090431	0.09265	0.08739	0.069578	0.044642	0.122123	0.176051	0.135524	0	0.032604	0.131814	0.081765	0.035622	
Dusp7	chr9	+	106368632	106375723	15.13501	14.583743	10.270454	12.080901	14.21644	13.14784	10.512592	11.414995	12.310501	12.576152	9.831167	10.36777	15.586029	10.585944	12.087889	8.046834	16.011597	11.786963	14.955137	12.774327	
Dusp6	chr10	+	99263231	99267489	65.330948	63.842403	44.018208	41.791725	75.866203	77.859428	46.372608	47.105209	56.888363	50.615719	37.316044	38.4067	72.605034	73.428123	45.891575	47.799202	91.093529	90.479736	46.352612	44.409035	
Dusp5	chr19	+	53529318	53541322	150.65062	155.94931	134.681152	143.937195	121.504639	122.26149	61.871399	59.541573	82.87397	77.225807	32.28643	37.22406	135.077286	135.959412	56.65506	58.144718	435.680023	396.131531	144.236801	150.518784	
Dusp4	chr8	+	34807610	34819894	21.49053	22.437664	29.663687	28.58762	19.317379	17.86348	17.054615	16.483721	8.878489	6.974157	6.237638	6.789856	7.921266	8.356828	6.137726	6.388499	9.571116	7.447019	3.28735	4.412785	
Dusp3	chr11	-	101971144	101984791	3.78171	3.525817	4.159432	3.884016	2.298173	2.271233	2.629073	2.498881	2.218931	1.821648	1.861221	1.575857	1.936014	1.623372	1.918302	1.48422	1.175115	1.273594	1.341856	1.177635	
Dusp28	chr1	+	92906989	92908620	16.040155	21.260437	12.031024	18.557281	12.968027	14.143541	13.721078	13.628027	12.293916	13.847378	10.119687	12.061102	11.034056	11.795269	12.062143	10.161874	10.223416	11.35941	9.471214	9.018706	
Dusp27	chr1	-	166098148	166127898	0	0	0	0	0	0	0	0	0	0	0.027768	0	0	0	0	0	0	0	0	0	
Dusp26	chr8	+	31089662	31097047	1.332199	2.879879	2.115779	2.804285	0.102369	0	0.069909	0.093543	0	0.06871	0	0	0	0	0	0	0	0	0	0	
Dusp23	chr1	-	172630769	172632974	13.493128	13.942314	14.935154	20.283417	11.696033	11.382344	12.110489	12.263824	9.752783	9.788516	10.298487	8.996025	9.246905	10.592818	8.640967	8.0921	9.08917	10.598083	6.996814	8.841563	
Dusp22	chr13	+	30660059	30711232	4.516304	4.253	3.675786	2.019789	3.300641	2.673096	2.53141	2.564004	1.447735	1.955384	1.096863	1.318325	3.52005	3.387348	2.640698	2.049088	6.316482	4.959828	5.336316	4.816459	
Dusp21	chrX	+	18145870	18146692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dusp2	chr2	+	127336159	127338377	463.092651	462.8685	172.924622	204.285751	317.154327	318.029846	146.801193	149.118271	239.932053	246.2276	108.668213	111.368958	306.126129	313.008606	146.190002	149.26001	624.475464	629.566345	332.040741	329.59079	
Dusp19	chr2	+	80617214	80631661	4.716078	7.667489	6.423013	6.486933	6.536463	5.940466	5.280838	6.496068	6.241714	6.114005	6.349723	6.335905	5.659764	6.201948	7.571579	6.375592	4.267747	4.560389	4.11201	4.106757	
Dusp18	chr11	+	3895240	3901296	1.919059	1.36128	2.090571	1.804118	2.212734	1.704244	1.885242	2.116832	1.720576	1.632202	1.698091	1.160722	2.0673	1.732731	1.864544	1.875597	1.717871	0.919038	1.54803	1.716913	
Dusp16	chr6	-	134715468	134792628	1.870822	2.396795	1.512697	1.316632	1.469323	1.265625	1.087051	0.999067	0.975023	1.138017	0.612488	0.629929	1.380342	0.980021	0.662312	0.622415	0.906348	0.861259	0.320884	0.39177	
Dusp15	chr2	-	152940995	152951582	0	0	0	0	0	0	0	0	0.040873	0	0	0	0	0	0	0	0	0	0	0	
Dusp14	chr11	-	84048045	84068357	0.14667	0	0	0.492222	0	0	0.169275	0	0.132605	0.083186	0.077454	0	0	0	0	0	0	0	0	0	
Dusp13	chr14	-	21733395	21748622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dusp12	chr1	-	170874188	170885540	16.581072	20.201185	15.542727	17.623693	16.912636	16.603977	14.939097	16.434448	13.804218	14.49433	15.187556	16.812601	13.468113	15.384301	15.832304	15.952664	14.382837	15.663797	14.498562	15.745442	
Dusp11	chr6	-	85942269	85961667	12.275042	11.702266	12.248063	9.546551	13.907122	13.557224	10.659025	11.582385	12.212884	12.501412	11.309376	9.906672	13.791031	12.291124	10.656822	11.338406	11.559496	12.605194	10.703863	10.466916	
Dusp10	chr1	+	184034461	184075636	3.173198	2.997588	3.698202	3.009752	4.044143	4.413107	3.084449	3.736325	4.163233	3.09868	2.102144	3.173344	2.984581	2.936182	2.145222	2.169351	4.113032	3.701112	2.318627	2.596247	
Dusp1	chr17	-	26505591	26508472	649.02478	646.556458	696.193237	724.997437	522.428772	514.031799	726.262451	713.991272	431.831726	445.407684	694.025024	705.317932	592.656555	631.778992	677.198792	811.79425	530.729858	570.271729	677.628296	721.042114	
Dus4l	chr12	-	31640055	31654826	1.913909	2.619976	2.964021	2.989872	2.259634	2.823825	3.79475	3.081574	2.945042	2.660446	3.56487	3.498301	3.057275	3.026809	4.179508	4.059159	2.606421	2.274861	3.692335	3.850862	
Dus3l	chr17	+	56764751	56770093	29.3349	28.994333	21.418941	26.686344	22.930391	25.266396	23.925907	23.833178	22.852417	23.562471	21.955889	22.666183	23.934221	24.148542	22.500158	24.530176	27.615456	26.651905	24.082659	25.881826	
Dus2	chr8	+	106011478	106053840	7.608873	9.048696	7.479843	6.628015	4.917022	5.00226	4.394399	3.774836	3.692858	4.387755	4.856861	4.251921	4.708505	3.719463	3.463761	3.847004	3.180758	3.79132	3.669249	2.820597	
Dus1l	chr11	-	120789202	120796395	30.744612	31.058235	25.999823	31.723501	31.851646	33.013233	36.384754	36.657372	35.592873	38.766937	42.664207	39.517792	33.710819	35.967499	43.328594	42.995682	36.505524	33.850269	39.922203	41.010197	
Dupd1	chr14	-	21676572	21714576	1.151287	2.428663	0.913661	0.445811	0.64855	0	0	0	0	0	0	0	0	0	0	0	0.189928	0	0	0	
Duoxa2	chr2	+	122298900	122302885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Duoxa1	chr2	-	122303549	122313730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Duox2	chr2	-	122280437	122298165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Duox1	chr2	+	122315672	122347972	0.01694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dtymk	chr1	-	93792576	93801934	92.822807	108.411957	117.451729	122.445717	131.047348	138.268143	178.753403	168.607025	156.397202	170.462463	180.908585	179.656876	157.350082	138.680923	184.531677	176.160614	142.251465	151.338364	180.348831	162.947006	
Dtx4	chr19	-	12466336	12501996	0.403482	0.386889	0.88706	0.92797	0.816186	0.488614	0.739545	1.104725	1.580946	1.456606	1.599014	1.864214	2.453806	2.025126	2.615621	2.090582	4.055794	3.478807	7.12839	6.422383	
Dtx3l	chr16	-	35926515	35939027	34.085552	28.416861	35.656193	27.599812	34.527367	30.890001	32.577255	31.960018	31.399437	29.101301	27.139711	28.033882	31.546154	33.205711	31.135401	28.834698	30.254631	29.437346	31.934826	30.957449	
Dtx3	chr10	-	127190378	127195709	39.141476	37.729687	34.623859	38.33231	32.996952	34.193417	23.936802	23.974905	23.57638	24.762859	16.518686	18.469316	27.831543	27.665419	17.302553	17.742092	33.227837	28.180477	16.004387	18.634541	
Dtx2	chr5	+	135994800	136032881	12.502547	9.368156	7.756763	9.98333	10.468894	10.847229	9.17939	8.831334	7.99656	9.236349	7.809167	9.033152	9.875018	10.362946	9.452258	7.98077	11.026476	11.228923	10.189031	10.615345	
Dtx1	chr5	-	120680264	120711669	0	0	0	0	0	0	0	0	0.085846	0	0	0	0	0	0	0.031987	0	0.051296	0	0	
Dtwd2	chr18	-	49696145	49755601	4.934641	4.526239	4.506736	4.109087	5.352419	5.639142	3.86231	4.343461	4.816391	5.380106	5.807014	4.002413	4.821656	5.092499	5.307533	4.605886	4.079919	5.792052	4.145778	4.677734	
Dtwd1	chr2	+	126152141	126165277	11.663492	14.544321	14.910152	12.814997	11.062869	10.452566	12.616365	12.905188	10.638449	12.20038	13.524168	11.613513	12.379074	11.163529	11.963467	16.635014	12.268425	12.724746	15.226263	14.996852	
Dtnbp1	chr13	-	44922080	45002096	85.172264	83.695213	71.231796	77.702187	90.282661	95.99749	89.250374	89.647827	88.487427	97.278442	93.735832	89.069023	85.872597	89.211586	78.994705	87.145042	85.906113	88.158783	74.445892	83.451393	
Dtnb	chr12	+	3572391	3781398	19.246569	21.087498	17.800972	24.294601	20.837299	19.868073	24.014431	24.061062	19.835894	19.243237	22.378548	22.053146	19.501659	16.595745	21.203234	18.640673	21.40473	19.131052	18.497158	18.988901	
Dtna	chr18	+	23310020	23659719	0	0.078777	0.168594	0.139827	0	0	0	0.111065	0	0.018827	0	0	0	0	0	0	0	0	0	0	
Dtl	chr1	-	191537356	191575544	15.337221	14.007251	18.156181	13.995703	39.633938	43.100998	55.643509	59.472122	62.054249	63.768906	69.096458	67.576126	51.781803	53.546436	71.344429	69.697227	57.85627	60.228336	66.364136	70.187195	
Dthd1	chr5	+	62813823	62888318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dtd2	chr12	-	51997507	52006501	14.77231	16.801361	16.476442	18.505213	12.607991	14.066522	14.171329	13.734072	10.647945	11.550794	12.63401	10.550951	11.162048	10.155665	12.186277	12.040997	10.845984	10.241274	11.527461	12.860921	
Dtd1	chr2	+	144599953	144768747	78.75692	90.683609	78.717911	83.859222	65.480873	66.003868	63.542595	62.270481	52.519634	55.466244	55.799671	58.939362	52.442528	52.547035	58.413177	61.232471	45.679619	52.928596	52.895454	54.636288	
Dstyk	chr1	+	132417453	132466959	8.978656	8.949924	7.296822	6.331917	9.345678	8.969321	6.245438	7.012403	7.553755	7.92056	5.977353	6.111083	8.004251	8.957668	6.099553	5.858113	9.572157	7.192775	5.401899	5.742694	
Dstn	chr2	+	143915331	143943324	72.484032	75.579102	80.488785	63.494484	61.573475	67.887993	62.897449	64.74897	61.73542	62.390514	59.739586	56.473595	61.349831	54.994961	51.909084	44.669918	33.796562	35.43037	30.33939	30.990589	
Dst	chr1	+	33908225	34308662	1.383624	1.274415	2.680389	1.428893	2.384229	1.76288	1.701367	1.748603	1.547182	1.218204	1.201121	1.240045	1.379984	1.241035	1.056345	0.916909	1.742586	1.050885	0.989617	0.81004	
Dspp	chr5	+	104170712	104180127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsp	chr13	+	38151294	38198577	0	0	0	0.182274	0.024859	0.018371	0.120961	0.193086	0.039897	0	0.046608	0.084293	0.049002	0	0.062685	0.043361	0.01638	0	0.018378	0.011931	
Dsn1	chr2	-	156995062	157007075	9.550365	8.535894	10.32004	8.54889	16.040726	17.776745	20.808716	20.406151	24.834377	24.579283	26.136332	28.020502	15.988256	16.785473	21.014753	21.55073	21.014515	22.696163	22.184717	19.774555	
Dsg4	chr18	+	20436175	20471821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsg3	chr18	+	20510304	20541310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsg2	chr18	+	20558116	20604526	1.982798	1.393025	6.19503	5.104919	1.54	1.332973	3.314626	3.641526	1.057858	0.56572	1.856757	1.511276	0.266639	0.569567	1.212057	1.037301	0.575775	0.631628	0.620335	0.728952	
Dsg1c	chr18	+	20247340	20283923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsg1b	chr18	+	20376835	20409741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsg1a	chr18	+	20310873	20343353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsel	chr1	-	111858702	111864918	1.40309	1.168419	1.748491	0.911084	1.264038	1.472041	1.26095	1.382387	0.86365	1.145594	0.815023	0.839915	1.228308	0.937261	0.834519	0.866048	1.017679	0.738491	0.560938	0.347515	
Dse	chr10	-	34151393	34207551	0.083489	0.435902	0.174918	0.038796	0.141095	0.125117	0.101174	0.116038	0.573095	0.511402	0.172169	0.152968	0.681394	0.988569	0.155037	0.477915	0.533025	0.511177	0.556291	0.717574	
Dscr3	chr16	-	94497724	94526629	28.60359	28.88204	23.941978	22.809187	23.970192	24.471109	21.024817	20.83758	18.93605	20.53863	19.936306	17.376284	20.554951	20.265728	21.955269	22.944544	23.935076	25.382088	21.996704	22.283997	
Dscc1	chr15	-	55076101	55090478	4.473268	5.693135	6.518281	7.070624	12.886449	15.498287	23.472389	21.206656	19.951941	21.915926	24.477877	27.944485	20.206671	17.217632	25.612555	30.179852	15.391105	17.499479	23.207064	21.382395	
Dscaml1	chr9	+	45430293	45753713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dscam	chr16	-	96592079	97170735	0	0	0	0	0	0	0	0	0	0.016046	0.01494	0.014379	0.188487	0	0.014614	0	0.21014	0.033964	0.172277	0.068712	
Dsc3	chr18	-	19960930	20002097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dsc2	chr18	-	20030798	20059505	0.463293	0	1.019584	0.931179	0.215987	0.119706	0.732903	0.923533	0.043331	0.285642	0.21513	0.13397	0.039914	0	0.049397	0.040365	0	0.028769	0.026612	0.025915	
Dsc1	chr18	-	20083471	20114773	0.028179	0.100315	0.040255	0.043648	0.204049	0.152499	0	0.054397	0.038217	0.023973	0	0	0.035203	0.104272	0	0.035601	0.04184	0.050746	0	0	
Drp2	chrX	+	134404780	134456573	0.043779	0	0	0	0	0	0	0	0	0	0	0.016688	0	0	0	0	0	0.018648	0	0.024583	
Drosha	chr15	+	12824815	12935291	14.211354	13.196761	16.809608	15.613576	19.35091	17.968548	18.740767	18.775957	17.820503	17.054588	15.675505	16.745771	17.677483	16.170805	16.782551	17.862417	19.469421	15.438478	18.645363	18.329372	
Drg2	chr11	+	60454617	60468705	47.250462	49.098354	42.622734	53.870621	46.447666	46.318672	47.176136	46.488201	43.659035	44.426003	50.180664	46.471863	43.219189	42.022774	48.075611	49.543144	40.43837	40.972992	53.01968	53.998455	
Drg1	chr11	-	3249922	3266386	118.109741	126.169395	120.959984	118.319649	116.305099	122.690735	127.186104	126.429657	119.17984	123.507034	140.622162	137.01384	123.806984	119.151955	145.061905	148.997543	104.467323	123.323891	133.864059	133.031525	
Dreh	chr17	+	64767111	64767931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drd5	chr5	+	38319509	38322523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drd4	chr7	+	141292006	141295001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drd3	chr16	+	43762242	43822839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drd2	chr9	+	49340662	49407214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Drd1	chr13	-	54051183	54055658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033674	0	0	0	0	
Drc7	chr8	+	95055103	95078141	0	0	0	0	0	0	0	0	0	0	0	0.037982	0.643128	0.434658	0.336243	0.33569	4.541629	2.551068	3.114965	4.152856	
Drc1	chr5	+	30341663	30366708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Draxin	chr4	-	148098437	148130698	0.054268	0.032197	0	0.021014	0.057319	0.079067	0.03523	0.062854	0.098128	0.023084	0.03224	0.020686	0	0	0	0.022853	0	0	0	0	
Drap1	chr19	-	5422804	5424979	87.46769	101.208595	91.744698	105.845543	83.407883	87.983398	94.605225	88.616173	80.369324	83.30056	92.858612	92.999771	84.902351	79.888199	88.97776	91.117477	85.492592	85.159462	94.573082	91.021843	
Dram2	chr3	+	106547798	106575341	18.835306	19.367319	21.540636	15.616801	16.017418	17.641813	14.460928	14.66054	12.917418	12.885847	14.031486	11.917157	13.15062	13.97908	11.977067	11.692402	11.765307	13.312049	9.434548	7.726332	
Dram1	chr10	-	88322804	88357075	1.658777	1.63264	1.113757	0.759112	1.3167	1.082248	0.978608	1.393325	1.863278	1.411555	1.632165	1.705255	2.302741	2.733739	1.402085	1.502891	1.492013	1.221997	1.10874	1.223442	
Dr1	chr5	+	108268897	108280521	28.173506	25.535778	43.534679	21.26483	31.062716	30.375305	32.333916	34.365829	31.290007	30.068468	34.910042	33.16098	31.353296	31.720787	36.235947	32.350475	30.586529	33.996243	33.422916	32.594807	
Dqx1	chr6	+	83057844	83067219	0.040141	0	0.05744	0	0	0	0	0.018208	0.052737	0	0	0	0	0.045694	0.096065	0	0.094714	0	0	0	
DQ267102	chr12	+	109656345	109656415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DQ267101	chr12	+	109651424	109651495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DQ267100	chr12	+	109649617	109649687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dpysl5	chr5	+	30711895	30799369	0.042151	0	0	0	0	0	0	0.043396	0	0	0	0	0	0	0	0	0	0	0	0	
Dpysl4	chr7	+	139086001	139101791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dpysl3	chr18	-	43320979	43438286	0	0.020353	0	0	0.043706	0	0	0	0.046523	0	0.020381	0	0.074994	0	0	0	0.095501	0.157546	0.021514	0.052171	
Dpysl2	chr14	-	66802864	66868600	4.9205	4.243493	4.595942	4.573599	5.594968	5.30303	4.49108	4.88009	5.195097	5.716117	4.729864	4.340916	5.950626	6.699115	4.362745	4.679497	5.079931	5.867965	3.975599	5.204141	
Dpys	chr15	-	39768485	39857470	0	0	0.081568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dpyd	chr3	+	118562178	119432918	0.0954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dpy30	chr17	-	74299474	74323944	70.099396	78.243736	84.86927	81.761375	83.724709	89.11068	107.782768	99.944084	98.748138	99.558556	110.42482	115.866631	94.213249	89.143394	114.969994	114.411819	84.551651	102.053246	114.034302	109.217102	
Dpy19l4	chr4	-	11265079	11322131	2.695209	2.361716	3.840518	1.765077	3.598323	3.592566	3.180576	3.73225	4.019581	3.203746	3.217713	3.409316	3.738996	2.690047	3.378201	2.274506	2.933979	2.600889	3.183582	2.372631	
Dpy19l3	chr7	-	35685500	35754454	15.529175	12.591322	12.680621	10.543309	14.076541	12.625728	10.200752	10.159422	10.44137	11.08037	7.8242	7.594017	9.618792	8.989158	8.432525	7.183987	8.639139	8.508282	7.021992	6.914585	
Dpy19l2	chr9	-	24557048	24696293	0.102511	0	0.331919	0.5081	0	0.034139	0.053239	0.031662	0.037073	0	0	0	0	0	0	0	0	0	0	0	
Dpy19l1	chr9	-	24411779	24503140	12.914252	11.469487	13.605132	9.586296	17.990053	16.422777	19.98164	20.736151	23.157242	21.63262	22.885088	22.46937	18.59598	11.310156	23.88019	15.025414	17.21393	10.581516	20.038866	15.619506	
Dpt	chr1	+	164796732	164824266	0	0	0	0	0	0	0	0	0.077975	0	0	0	0	0	0	0	0	0	0	0	
Dppa5a	chr9	-	78367054	78368199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dppa4	chr16	+	48283735	48294292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dppa3	chr6	+	122626424	122630271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dppa2	chr16	+	48310274	48319513	0.072693	0	0.173067	0.084446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dppa1	chr11	-	46607010	46629274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dpp9	chr17	-	56186682	56218889	25.971252	23.098534	18.860735	21.467474	27.350309	25.040585	25.081902	24.652885	29.083853	29.06093	26.471106	28.108006	26.517479	27.155495	26.327724	27.517439	25.457819	24.728151	29.17012	28.626442	
